subject,drift,bound,start,nondecision
101,-0.0634870143933779,1.2365610816565376,0.08328872799688458,0.49558517009787284
102,0.016844413336294543,1.562053211234748,0.044368143472211234,0.49998285157497413
103,0.0951338575334974,1.6827493913672549,-0.00451809586622689,0.4967692176012382
104,1.3495483628492686,1.9543882391993774,-0.43739471103990646,0.4975714880165069
105,0.26451000270696035,1.550734400041204,-0.1060089972027165,0.49612483215344716
106,0.9592518660215715,1.4325878117204154,-0.301715809861441,0.49509265879542375
107,0.4461675043885519,1.599999546826337,-0.1272418582433267,0.49361222980755337
109,0.3683990169052308,1.4577262308254697,-0.10527212531736643,0.49782759232017887
110,0.8497759846953852,1.979999999185289,-0.39659489975700385,0.4980449216129307
112,0.058715543874125316,1.2941594460223151,-0.031556946146777065,0.49550329251145697
114,0.05043778340521192,1.4028107475539509,-0.014471669174118152,0.4964561146442263
115,-0.044024141636009345,1.0580738264695966,0.0705984174716253,0.49924370792998163
117,0.6707674242250323,1.3678726997015187,-0.18360422859362321,0.4980135467341158
119,-0.2393854747252207,1.646721051423662,0.12466582829533444,0.48505869805879936
123,-0.06473552100545438,1.1700000260783163,0.05759046003646944,0.4975900752021571
127,0.06145013710771228,0.9922126838757334,-0.05351508561043472,0.11014785198229604
129,0.10018610487338228,1.530947069486077,-0.06967135454806846,0.4985681597223738
130,0.3213464038180233,1.4413755748491992,-0.06794852907331554,0.4960965752473275
202,0.5635054220351312,1.5428987267944456,-0.14454900235426438,0.4960551079263401
203,1.0183605285141253,2.0,-0.4294814229486374,0.42031768639483214
204,0.12554210875730654,1.5513601478408563,-0.04711988677307488,0.49398116447087126
207,0.2868489215676311,1.621488255844944,-0.10636513264401373,0.4900039955106405
209,0.10730536599342037,1.4569423053752786,-0.048475533999492185,0.49262409541376784
210,0.19283313918557135,1.5713687738395798,-0.07273793013095933,0.48346512559774185
211,-0.09432068120246642,1.5493490257054106,0.06062277071687064,0.4966171747862561
212,-0.12582065648996352,1.569776224725421,0.08276522299976818,0.49175302810706445
213,1.8023639172712709,2.0,-0.5459271283347594,0.4999892033489496
214,0.5018468706713619,1.5175861963000135,-0.18286310354280985,0.4934742024600316
215,0.14302619752691223,1.3098608434372927,-0.09268625711836105,0.49526672880268835
216,0.025847642347328455,1.3199682047781296,-0.08013851946739053,0.4960095246612056
217,0.43191427573114777,1.5649999945871764,-0.1484794789185603,0.49629747113245987
218,0.04640705425546916,1.3760781022012585,-0.06171528493278773,0.49317169527319804
219,-0.21408088819438567,1.5640323267128584,0.06567594630000394,0.4984226700624453
221,0.0713430663933829,1.5369910943434275,-0.14750559659429277,0.16021482389635996
222,0.33258792683542293,1.6251148467283887,-0.20557455262385327,0.49568496560077757
223,0.005635385767787493,1.4462458736911412,-0.0041821623997530645,0.49960098952744547
224,0.23669949125949513,1.5748851227105298,-0.07992133557238992,0.4915898439331182
401,1.519830727162919,1.5292320517307487,-0.40529042790825537,0.4981159344417291
402,0.17165584377531615,1.219221104465585,-0.05473473368554887,0.4962480143265606
403,0.0601427660099075,1.4669645083972627,-0.003927149145435393,0.4663728714296109
404,0.10790389062379387,1.0568210014564394,-0.04729587736654697,0.4977016456442684
407,0.6126336959070046,1.5614718799602265,-0.140991073493836,0.4982693857056851
411,0.6273495064241755,1.5579123429170127,-0.21291214466416425,0.49919657420734986
412,0.8392416202737775,1.5546439785406179,-0.2738549956671144,0.49505632077683276
413,0.25285059521065034,1.2920113171956038,-0.09877294938617204,0.49947052179475854
414,0.3852142537325568,1.1100293480298467,-0.1237227676424916,0.4989936059751629
415,-0.06194104647263265,1.192378632068289,0.0014702570459876442,0.49796205038391345
416,0.019487773032922002,1.3803704915792454,0.012325842725457115,0.49823836654270887
417,-0.0526238916690839,1.6084625832208648,0.05725456682998225,0.4935027067360157
418,1.3028771048533159,1.6415165643170324,-0.3903016945920545,0.4999804370949926
419,0.5753148511906772,1.2281317959245652,-0.10519313042746506,0.49928553986927177
420,0.6691612418842924,1.7292538896201213,-0.21194065375933785,0.49163499822015944
425,1.1142555044387543,1.7341871498618098,-0.2799713201386031,0.49875564425998736
426,0.26442865457631476,0.9882336825468202,-0.0953926754534094,0.49983154264227025
428,0.7465653168284317,1.4806389915151557,-0.25894782216468565,0.4985742500116047
429,-0.26889218113107577,1.4474506127322195,0.14042196892603495,0.4982012131895639
431,-0.5388635387365649,1.6757794344620753,0.18109884600792248,0.49742105730828956
432,0.01685410689640316,1.6157482033649064,-0.009424161734822079,0.4948690085422164
433,0.3282933327101184,1.1939619231328766,-0.1073997488174566,0.4969589332405929
435,0.2920832394664661,1.63071146589391,-0.16501521278732645,0.49801015459399184
437,0.4523980742601164,1.3551959946196472,-0.05355598654651814,0.4967452336876354
